title,author,language,avg_ratings,ratings_count,reviews_count,publisher,publish_year,num_pages,page_format,genres,link
"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",Rusty Young,English,4.29,"24,268","1,048",St. Martin's Griffin,2004.0,400.0,Paperback,"['Nonfiction', 'Travel', 'Biography', 'Crime', 'Memoir', 'True Crime', 'Bolivia', 'Biography Memoir', 'History', 'Book Club']",https://www.goodreads.com/book/show/43081.Marching_Powder
One Night with the Prince,T.M. Mendes,,3.97,"1,430",117,Blvnp Publishing Incorporated,2014.0,335.0,Kindle Edition,"['Romance', 'Contemporary', 'Young Adult', 'Love', 'High School', 'Humor', 'Contemporary Romance', 'Fantasy', 'Comedy', 'Young Adult Romance']",https://www.goodreads.com/book/show/23255198-one-night-with-the-prince
The Railway Children,E. Nesbit,English,4.02,"58,091","2,281",Dover Publications,2000.0,188.0,Paperback,"['Classics', 'Childrens', 'Fiction', 'Middle Grade', 'Historical Fiction', 'Adventure', 'Young Adult', 'Audiobook', 'Historical', 'British Literature']",https://www.goodreads.com/book/show/164531.The_Railway_Children
Steel Scars,Victoria Aveyard,English,3.57,"16,118","1,054",HarperTeen,2016.0,100.0,ebook,"['Fantasy', 'Young Adult', 'Dystopia', 'Novella', 'Short Stories', 'Fiction', 'Science Fiction', 'Young Adult Fantasy', 'Romance', 'Magic']",https://www.goodreads.com/book/show/25362018-steel-scars
The Strange Case of Origami Yoda,Tom Angleberger,English,3.9,"30,441","3,219",Amulet Books,2010.0,141.0,Hardcover,"['Humor', 'Middle Grade', 'Fiction', 'Realistic Fiction', 'Childrens', 'Young Adult', 'Star Wars', 'Juvenile', 'Chapter Books', 'School']",https://www.goodreads.com/book/show/7150174-the-strange-case-of-origami-yoda
The Secret Garden,Frances Hodgson Burnett,English,4.15,"1,098,878","25,756",Children's Classics,1998.0,331.0,Hardcover,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Fantasy', 'Historical', 'Literature', 'Audiobook']",https://www.goodreads.com/book/show/2998.The_Secret_Garden
The Boy in the Cellar,Stephen Smith,English,4.43,"1,530",172,John Blake,2019.0,302.0,Kindle Edition,"['True Crime', 'Nonfiction', 'Audiobook', 'Biography', 'Memoir', 'Autobiography', 'Crime', 'Abuse', 'Drama', 'Horror']",https://www.goodreads.com/book/show/49897727-the-boy-in-the-cellar
Blood Promise,Richelle Mead,English,4.31,"304,053","10,941",Razorbill,2009.0,503.0,Hardcover,"['Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance', 'Supernatural', 'Fiction', 'Magic']",https://www.goodreads.com/book/show/5996153-blood-promise
Mysterious Skin,Scott Heim,English,4.12,"9,902",683,Harper Perennial,2005.0,292.0,Paperback,"['Fiction', 'LGBT', 'Queer', 'Contemporary', 'Gay', 'Coming Of Age', 'Mystery', 'Young Adult', 'Novels', 'Abuse']",https://www.goodreads.com/book/show/92365.Mysterious_Skin
Black Sun Rising,C.S. Friedman,English,3.94,"18,528",763,DAW,2005.0,496.0,Paperback,"['Fantasy', 'Science Fiction', 'Fiction', 'Epic Fantasy', 'Dark Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Horror', 'Magic', 'Vampires']",https://www.goodreads.com/book/show/36159.Black_Sun_Rising
The Machine Stops,E.M. Forster,English,4.07,"14,836","1,791",Dodo Press,2008.0,48.0,Paperback,"['Science Fiction', 'Fiction', 'Short Stories', 'Classics', 'Dystopia', 'Fantasy', 'Literature', '20th Century', 'British Literature', 'Science Fiction Fantasy']",https://www.goodreads.com/book/show/4711854-the-machine-stops
A Unique Kind of Love,Jasmine  Rose,English,4.14,"1,028",171,BLVNP Publishing,2014.0,,ebook,"['Romance', 'Young Adult', 'Contemporary', 'Contemporary Romance', 'Love', 'Young Adult Contemporary', 'Young Adult Romance', 'High School', 'Chick Lit']",https://www.goodreads.com/book/show/21841659-a-unique-kind-of-love
What the Heart Wants,Kelli McCracken,English,3.77,"2,685",360,Twin Flames Press,2011.0,346.0,Kindle Edition,"['Romance', 'Paranormal', 'Paranormal Romance', 'New Adult', 'Fantasy', 'Contemporary', 'Young Adult', 'Contemporary Romance', 'Erotica', 'Fiction']",https://www.goodreads.com/book/show/13119818-what-the-heart-wants
A Merciful Death,Kendra Elliot,English,4.16,"49,120","2,012",Montlake Romance,2017.0,353.0,Kindle Edition,"['Mystery', 'Thriller', 'Romantic Suspense', 'Fiction', 'Romance', 'Suspense', 'Crime', 'Mystery Thriller', 'Audiobook', 'Contemporary']",https://www.goodreads.com/book/show/29986740-a-merciful-death
'Salem's Lot,Stephen King,English,4.26,"108,437","1,733",Doubleday,2005.0,594.0,Hardcover,"['Horror', 'Fiction', 'Vampires', 'Fantasy', 'Thriller', 'Paranormal', 'Supernatural', 'Adult', 'Novels', 'Mystery']",https://www.goodreads.com/book/show/5413._Salem_s_Lot
See Me,Nicholas Sparks,English,3.99,"86,763","6,717",Grand Central Publishing,2015.0,482.0,Hardcover,"['Romance', 'Fiction', 'Audiobook', 'Chick Lit', 'Mystery', 'Contemporary', 'Adult', 'Adult Fiction', 'Suspense', 'Thriller']",https://www.goodreads.com/book/show/24820165-see-me
The Last Book in the Universe,Rodman Philbrick,English,3.9,"9,519","1,142",Scholastic,2000.0,223.0,Paperback,"['Young Adult', 'Science Fiction', 'Dystopia', 'Fiction', 'Adventure', 'Middle Grade', 'Post Apocalyptic', 'Fantasy', 'School', 'Childrens']",https://www.goodreads.com/book/show/924194.The_Last_Book_in_the_Universe
The Manufactured Identity,Heath Sommer,English,3.5,423,110,Tate Publishing & Enterprises,2009.0,305.0,Paperback,"['Mystery', 'Psychology', 'Fiction', 'Thriller', 'Suspense', 'Mystery Thriller', 'Psychological Thriller', 'Crime', 'Contemporary']",https://www.goodreads.com/book/show/6507691-the-manufactured-identity
Riddle-Master,Patricia A. McKillip,English,4.22,"10,737",599,Ace,1999.0,578.0,Paperback,"['Fantasy', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'High Fantasy', 'Adventure', 'Epic Fantasy', 'Magic', 'Classics', 'Speculative Fiction']",https://www.goodreads.com/book/show/19821.Riddle_Master
The Genetic Lottery,Allison Goh,English,3.6,50,11,,2014.0,92.0,ebook,['Science Fiction'],https://www.goodreads.com/book/show/22845686-the-genetic-lottery
രണ്ടാമൂഴം | Randamoozham,M.T. Vasudevan Nair,Malayalam,4.28,"9,167",642,Current Books,2011.0,300.0,Paperback,"['Fiction', 'Mythology', 'India', 'Novels', 'Classics', 'Indian Literature', 'Fantasy', 'Epic', 'Historical', 'Historical Fiction']",https://www.goodreads.com/book/show/2757012-randamoozham
Ένα παιδί μετράει τ' άστρα,Menelaos Lountemis,"Greek, Modern (1453-)",4.3,"2,929",101,Δωρικός,,484.0,Paperback,"['Classics', 'Fiction', 'Literature', 'Novels', 'Greece', 'Young Adult', 'Childrens']",https://www.goodreads.com/book/show/6622256
Pippi Longstocking,Astrid Lindgren,English,4.15,"191,054","4,733",Puffin Books,2005.0,160.0,Mass Market Paperback,"['Classics', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Fantasy', 'Humor', 'Adventure', 'Juvenile', 'Swedish Literature']",https://www.goodreads.com/book/show/19302.Pippi_Longstocking
Nights in Rodanthe,Nicholas Sparks,English,3.84,"167,421","5,005",Warner Books,2004.0,222.0,Paperback,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Love', 'Drama', 'Novels']",https://www.goodreads.com/book/show/15926.Nights_in_Rodanthe
12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,English,3.93,"191,764","14,877",Random House Canada,2018.0,409.0,Hardcover,"['Nonfiction', 'Psychology', 'Self Help', 'Philosophy', 'Personal Development', 'Audiobook', 'Unfinished', 'Religion', 'Politics', 'Science']",https://www.goodreads.com/book/show/30257963-12-rules-for-life
The Lady of the Rivers,Philippa Gregory,English,4.04,"79,749","4,283",Simon & Schuster Ltd,2011.0,502.0,Hardcover,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'British Literature', 'Adult', 'Audiobook', 'Historical Romance', 'Fantasy', 'Adult Fiction']",https://www.goodreads.com/book/show/9542439-the-lady-of-the-rivers
"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World",Peter Wohlleben,English,4.07,"65,544","7,980",Greystone Books,2016.0,272.0,Hardcover,"['Nonfiction', 'Science', 'Nature', 'Environment', 'Audiobook', 'Biology', 'Ecology', 'Plants', 'Natural History', 'Unfinished']",https://www.goodreads.com/book/show/28256439-the-hidden-life-of-trees
All The Young Dudes - Volume Three: ‘Til the End,MsKingBean89,English,4.73,"11,019","1,885",A03,,336.0,Paperback,"['Fantasy', 'Fan Fiction', 'LGBT', 'Queer', 'Romance', 'Fiction', 'Young Adult', 'Gay', 'Magic', 'Young Adult Fantasy']",https://www.goodreads.com/book/show/56925569-all-the-young-dudes---volume-three
Perfume: The Story of a Murderer,Patrick Süskind,English,4.03,"427,221","21,319",Penguin Books,1987.0,263.0,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Historical', 'German Literature', 'Novels']",https://www.goodreads.com/book/show/343.Perfume
Junky,William S. Burroughs,English,3.85,"61,787","2,051",Penguin ,2003.0,208.0,Paperback,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', '20th Century', 'Contemporary', 'The United States Of America', 'Modern Classics', 'LGBT']",https://www.goodreads.com/book/show/23940.Junky
Raid,Kristen Ashley,English,4.21,"32,326","2,055",Kristen Ashley,2013.0,282.0,ebook,"['Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Military Fiction', 'Adult', 'BDSM', 'Erotic Romance', 'Suspense', 'Chick Lit']",https://www.goodreads.com/book/show/17257993-raid
Freedom™,Daniel Suarez,English,4.27,"27,509","1,553",Dutton Adult,2010.0,406.0,Hardcover,"['Science Fiction', 'Fiction', 'Thriller', 'Cyberpunk', 'Audiobook', 'Technology', 'Dystopia', 'Mystery', 'Suspense', 'Science Fiction Fantasy']",https://www.goodreads.com/book/show/7132363-freedom
El camino,Miguel Delibes,Spanish; Castilian,4.04,"8,554",544,Ediciones Destino,2006.0,224.0,Paperback,"['Fiction', 'Classics', 'Spanish Literature', 'Spain', 'Novels', 'Drama', '20th Century', 'School', 'Coming Of Age', 'Literature']",https://www.goodreads.com/book/show/60662.El_camino
Komarr,Lois McMaster Bujold,English,4.29,"16,732",659,Baen,1999.0,366.0,Mass Market Paperback,"['Science Fiction', 'Fiction', 'Space Opera', 'Romance', 'Science Fiction Fantasy', 'Mystery', 'Fantasy', 'Audiobook', 'Space', 'Adventure']",https://www.goodreads.com/book/show/61884.Komarr
Symptoms of Being Human,Jeff Garvin,English,4.12,"17,606","2,582",Balzer + Bray,2016.0,335.0,Hardcover,"['Young Adult', 'LGBT', 'Contemporary', 'Fiction', 'Queer', 'Realistic Fiction', 'Mental Health', 'Transgender', 'Teen', 'Young Adult Contemporary']",https://www.goodreads.com/book/show/22692740-symptoms-of-being-human
Twilight Eyes,Dean Koontz,English,3.92,"26,387",602,Berkley Books,1987.0,464.0,Paperback,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Fantasy', 'Supernatural', 'Mystery', 'Paranormal', 'Mystery Thriller', 'Science Fiction']",https://www.goodreads.com/book/show/693172.Twilight_Eyes
My Uncle Oswald,Roald Dahl,English,3.85,"11,830","1,024",Penguin (Non-Classics),1986.0,204.0,Paperback,"['Fiction', 'Humor', 'Short Stories', 'Comedy', 'Classics', 'Novels', 'Erotica', 'Literature', 'Fantasy', 'British Literature']",https://www.goodreads.com/book/show/6691.My_Uncle_Oswald
The Sky Is Everywhere,Jandy Nelson,English,3.97,"103,414","10,358",Dial Books,2010.0,288.0,Hardcover,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Young Adult Contemporary', 'Music', 'Death', 'Teen', 'Chick Lit']",https://www.goodreads.com/book/show/6604794-the-sky-is-everywhere
Oryx and Crake,Margaret Atwood,English,4.01,"255,259","15,800",Anchor Books,2004.0,389.0,Paperback,"['Fiction', 'Science Fiction', 'Dystopia', 'Post Apocalyptic', 'Fantasy', 'Canada', 'Speculative Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Novels']",https://www.goodreads.com/book/show/46756.Oryx_and_Crake
Alexander Hamilton,Ron Chernow,English,4.22,"170,666","9,800",Penguin Books,2005.0,818.0,Paperback,"['History', 'Biography', 'Nonfiction', 'American History', 'Politics', 'Audiobook', 'Historical', 'Biography Memoir', 'American Revolution', 'Unfinished']",https://www.goodreads.com/book/show/16130.Alexander_Hamilton
Good Wives,Louisa May Alcott,English,3.97,"38,098","2,373",Kessinger ,2004.0,248.0,Paperback,"['Classics', 'Fiction', 'Romance', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', '19th Century', 'American', 'Audiobook']",https://www.goodreads.com/book/show/78960.Good_Wives
Sent,Margaret Peterson Haddix,English,3.95,"17,079","1,352",Simon & Schuster Books for Young Readers,2009.0,320.0,Hardcover,"['Science Fiction', 'Young Adult', 'Time Travel', 'Historical Fiction', 'Fantasy', 'Fiction', 'Middle Grade', 'Adventure', 'Mystery', 'Historical']",https://www.goodreads.com/book/show/3899465-sent
S@motność w Sieci,Janusz Leon Wiśniewski,Polish,3.61,"5,808",233,Czarne / Prószyński i S-ka,2002.0,317.0,Paperback,"['Fiction', 'Romance', 'Polish Literature', 'Contemporary', 'Novels', 'Poland', 'Drama', 'Modern', 'Literature', 'Russia']",https://www.goodreads.com/book/show/1610600.S_motno_w_Sieci
Ark Angel,Anthony Horowitz,English,4.12,"45,903","1,304",Speak,2007.0,352.0,Paperback,"['Young Adult', 'Fiction', 'Adventure', 'Mystery', 'Espionage', 'Action', 'Thriller', 'Childrens', 'Middle Grade', 'Teen']",https://www.goodreads.com/book/show/94319.Ark_Angel
The Invisible Library,Genevieve Cogman,English,3.74,"53,967","6,821",Tor UK,2015.0,329.0,Paperback,"['Fantasy', 'Fiction', 'Steampunk', 'Mystery', 'Young Adult', 'Books About Books', 'Magic', 'Urban Fantasy', 'Science Fiction', 'Adventure']",https://www.goodreads.com/book/show/21416690-the-invisible-library
Scorpia,Anthony Horowitz,English,4.18,"57,291","1,530",Puffin Books,2006.0,388.0,Paperback,"['Young Adult', 'Fiction', 'Adventure', 'Espionage', 'Mystery', 'Action', 'Thriller', 'Childrens', 'Middle Grade', 'Teen']",https://www.goodreads.com/book/show/542414.Scorpia
Orthodoxy,G.K. Chesterton,English,4.17,"36,399","2,342",Waking Lion Press,2007.0,168.0,Paperback,"['Theology', 'Religion', 'Christian', 'Philosophy', 'Nonfiction', 'Christianity', 'Classics', 'Faith', 'Catholic', 'Spirituality']",https://www.goodreads.com/book/show/87665.Orthodoxy
"MeruPuri, Vol. 1",Matsuri Hino,English,4.11,"16,667",225,VIZ Media  ,2005.0,192.0,Paperback,"['Manga', 'Fantasy', 'Romance', 'Graphic Novels', 'Shojo', 'Young Adult', 'Magic', 'Comics Manga', 'Comics', 'Anime']",https://www.goodreads.com/book/show/1157452.MeruPuri_Vol_1
The Mistake,Elle Kennedy,English,4.04,"287,924","21,543",CreateSpace Independent Publishing Platform,2015.0,296.0,Paperback,"['Romance', 'New Adult', 'Sports Romance', 'Sports', 'Contemporary', 'College', 'Contemporary Romance', 'Hockey', 'Fiction', 'Adult']",https://www.goodreads.com/book/show/25564665-the-mistake
City of Skies,Farah Cook,English,3.86,783,198,Lindhart Publishing Ltd.,2017.0,304.0,Paperback,"['Fantasy', 'Young Adult', 'Romance', 'Dystopia', 'Fiction', 'Mythology', 'Amazon', 'Science Fiction', 'Post Apocalyptic', 'Paranormal']",https://www.goodreads.com/book/show/35621414-city-of-skies
The Runaway Jury,John Grisham,English,4.01,"296,772","2,559",Delta,2006.0,464.0,Paperback,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Legal Thriller', 'Suspense', 'Mystery Thriller', 'Novels', 'Law', 'Adult Fiction']",https://www.goodreads.com/book/show/24192.The_Runaway_Jury
10 Dates,Emily     James,,4.06,"2,498",386,,2017.0,445.0,Kindle Edition,"['Romance', 'Contemporary Romance', 'Chick Lit', 'Humor', 'Contemporary', 'Fiction', 'Amazon', 'Comedy', 'British Literature', 'Audiobook']",https://www.goodreads.com/book/show/35162183-10-dates
Way to Be!: 9 Ways To Be Happy And Make Something Of Your Life,Gordon B. Hinckley,English,4.59,"8,190",369,Simon & Schuster,2002.0,125.0,Hardcover,"['Religion', 'Lds', 'Nonfiction', 'Church', 'Self Help', 'Inspirational', 'Spirituality', 'Lds Non Fiction', 'Christian', 'Personal Development']",https://www.goodreads.com/book/show/596258.Way_to_Be_
"So Long, and Thanks for All the Fish",Douglas Adams,English,4.09,"165,051","3,666",Del Rey,2008.0,225.0,Kindle Edition,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Classics', 'Audiobook', 'Novels', 'Adventure']",https://www.goodreads.com/book/show/6091075-so-long-and-thanks-for-all-the-fish
The Confusion,Neal Stephenson,English,4.27,"23,530",777,William Morrow Paperbacks,2005.0,815.0,Paperback,"['Fiction', 'Historical Fiction', 'Science Fiction', 'Fantasy', 'Historical', 'Adventure', 'Literature', 'Science Fiction Fantasy', 'Speculative Fiction', 'Alternate History']",https://www.goodreads.com/book/show/822.The_Confusion
Nearly Gone,Elle Cosimano,English,3.99,"6,591",825,Kathy Dawson Books,2014.0,386.0,Hardcover,"['Young Adult', 'Mystery', 'Thriller', 'Paranormal', 'Romance', 'Contemporary', 'Mystery Thriller', 'Fantasy', 'Fiction', 'Crime']",https://www.goodreads.com/book/show/13409664-nearly-gone
On the Genealogy of Morals / Ecce Homo,Friedrich Nietzsche,English,4.17,"15,086",264,Vintage Bookx,2010.0,367.0,Paperback,"['Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Psychology', 'Theory', 'History', 'College', 'Religion', 'Academic']",https://www.goodreads.com/book/show/132626.On_the_Genealogy_of_Morals_Ecce_Homo
Fighting Silence,Aly Martinez,English,4.18,"18,811","2,058",Aly Martinez,2015.0,272.0,ebook,"['Romance', 'New Adult', 'Sports', 'Contemporary', 'Contemporary Romance', 'Fighters', 'Sports Romance', 'Disability', 'Abuse', 'Mixed Martial Arts']",https://www.goodreads.com/book/show/23206497-fighting-silence
Midnight,Dean R. Koontz,English,3.85,"26,279",694,Headline/Berkley/PenguinPutnam,2004.0,496.0,Mass Market Paperback,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Science Fiction', 'Fantasy', 'Supernatural', 'Mystery Thriller', 'Audiobook']",https://www.goodreads.com/book/show/64955.Midnight
The Storyteller,Jodi Picoult,English,4.29,"205,718","18,690",Atria,2013.0,461.0,Hardcover,"['Fiction', 'Historical Fiction', 'Holocaust', 'Historical', 'Contemporary', 'Adult Fiction', 'World War II', 'Adult', 'Audiobook', 'War']",https://www.goodreads.com/book/show/15753740-the-storyteller
The Oath,Frank E. Peretti,English,4.06,"28,224","1,058",HarperCollins Thomas Nelson,2007.0,656.0,Paperback,"['Christian Fiction', 'Fiction', 'Christian', 'Horror', 'Fantasy', 'Thriller', 'Mystery', 'Suspense', 'Supernatural', 'Religion']",https://www.goodreads.com/book/show/365006.The_Oath
العصبي,أحمد جمال الدين رمضان,Arabic,4.63,"2,129",115,دار ليلى كيان كورب,2016.0,165.0,Paperback,"['Short Stories', 'Fiction', 'Literature', 'Novels', 'Anthologies']",https://www.goodreads.com/book/show/30528544
